invoice_id;branch;city;customer_type;gender;product_line;unit_price;quantity;tax_5_pct;total;date;purchase_hour;payment;cogs;gross_income;rating;customer_profile;customer_id;total_price;recency;frequency;monetary;r_score;f_score;m_score;rfm_score;rfm_score_label;rfm_combination;r_score_label;f_score_label;m_score_label;rfm_label
760-53-9233;A;Yangon;Member;Male;Fashion Accessories;41.28;3;6.192;130.032;2019-03-26;18;Credit Card;123.84;6.192;8.5;Yangon_Member_Male;4;123.84;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
538-22-0304;C;Naypyitaw;Normal;Male;Electronic Accessories;64.95;10;32.475;681.975;2019-03-24;18;Cash;649.5;32.475;5.2;Naypyitaw_Normal_Male;5;649.5;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
416-17-9926;A;Yangon;Member;Female;Electronic Accessories;74.22;10;37.11;779.31;2019-01-01;14;Credit Card;742.2;37.11;4.3;Yangon_Member_Female;1;742.2;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
237-44-6163;A;Yangon;Normal;Male;Electronic Accessories;10.56;8;4.224;88.704;2019-01-24;17;Cash;84.48;4.224;7.6;Yangon_Normal_Male;3;84.48;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
636-17-0325;B;Mandalay;Normal;Male;Health And Beauty;62.57;4;12.514;262.794;2019-02-25;18;Cash;250.28;12.514;9.5;Mandalay_Normal_Male;11;250.28;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
343-75-9322;B;Mandalay;Member;Female;Sports And Travel;11.85;8;4.74;99.54;2019-01-09;16;Cash;94.8;4.74;4.1;Mandalay_Member_Female;6;94.8;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
528-14-9470;A;Yangon;Member;Male;Health And Beauty;91.3;1;4.565;95.865;2019-02-14;14;E-Wallet;91.3;4.565;9.2;Yangon_Member_Male;4;91.3;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
427-45-9297;B;Mandalay;Member;Female;Home And Lifestyle;40.73;7;14.2555;299.3655;2019-03-12;11;E-Wallet;285.11;14.2555;5.4;Mandalay_Member_Female;6;285.10999999999996;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
807-34-3742;A;Yangon;Normal;Male;Fashion Accessories;52.38;1;2.619;54.999;2019-03-26;19;Cash;52.38;2.619;5.8;Yangon_Normal_Male;3;52.38;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
288-62-1085;A;Yangon;Member;Male;Fashion Accessories;38.54;5;9.635;202.335;2019-01-09;13;E-Wallet;192.7;9.635;5.6;Yangon_Member_Male;4;192.7;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
670-71-7306;B;Mandalay;Normal;Male;Sports And Travel;44.63;6;13.389;281.169;2019-01-02;20;Credit Card;267.78;13.389;5.1;Mandalay_Normal_Male;11;267.78000000000003;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
660-29-7083;C;Naypyitaw;Normal;Male;Electronic Accessories;55.87;10;27.935;586.635;2019-01-15;15;Cash;558.7;27.935;5.8;Naypyitaw_Normal_Male;5;558.6999999999999;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
271-77-8740;C;Naypyitaw;Member;Female;Sports And Travel;29.22;6;8.766;184.086;2019-01-01;11;E-Wallet;175.32;8.766;5.0;Naypyitaw_Member_Female;12;175.32;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
497-36-0989;A;Yangon;Normal;Male;Fashion Accessories;51.94;3;7.791;163.611;2019-02-15;15;Cash;155.82;7.791;7.9;Yangon_Normal_Male;3;155.82;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
291-59-1384;B;Mandalay;Normal;Male;Electronic Accessories;60.3;1;3.015;63.315;2019-02-28;17;Cash;60.3;3.015;6.0;Mandalay_Normal_Male;11;60.3;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
860-73-6466;A;Yangon;Member;Female;Sports And Travel;39.47;2;3.947;82.887;2019-03-02;16;Credit Card;78.94;3.947;5.0;Yangon_Member_Female;1;78.94;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
549-23-9016;C;Naypyitaw;Member;Female;Food And Beverages;14.87;2;1.487;31.227;2019-02-13;18;Credit Card;29.74;1.487;8.9;Naypyitaw_Member_Female;12;29.74;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
896-34-0956;A;Yangon;Normal;Male;Fashion Accessories;21.32;1;1.066;22.386;2019-01-26;12;Cash;21.32;1.066;5.9;Yangon_Normal_Male;3;21.32;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
804-38-3935;A;Yangon;Member;Male;Electronic Accessories;93.78;3;14.067;295.407;2019-01-30;11;Credit Card;281.34;14.067;5.9;Yangon_Member_Male;4;281.34000000000003;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
585-90-0249;A;Yangon;Member;Male;Electronic Accessories;73.26;1;3.663;76.923;2019-01-27;18;E-Wallet;73.26;3.663;9.7;Yangon_Member_Male;4;73.26;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
862-29-5914;C;Naypyitaw;Normal;Female;Sports And Travel;22.38;1;1.119;23.499;2019-01-30;17;Credit Card;22.38;1.119;8.6;Naypyitaw_Normal_Female;2;22.38;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
845-94-6841;C;Naypyitaw;Member;Female;Food And Beverages;72.88;9;32.796;688.716;2019-01-08;19;Cash;655.92;32.796;4.0;Naypyitaw_Member_Female;12;655.92;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
125-45-2293;A;Yangon;Normal;Female;Fashion Accessories;99.1;6;29.73;624.33;2019-01-19;13;Cash;594.6;29.73;4.2;Yangon_Normal_Female;8;594.5999999999999;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
843-73-4724;A;Yangon;Normal;Male;Fashion Accessories;74.1;1;3.705;77.805;2019-01-25;11;Cash;74.1;3.705;9.2;Yangon_Normal_Male;3;74.1;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
409-33-9708;A;Yangon;Normal;Female;Fashion Accessories;98.48;2;9.848;206.808;2019-02-19;10;E-Wallet;196.96;9.848;9.2;Yangon_Normal_Female;8;196.96;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
658-66-3967;C;Naypyitaw;Normal;Male;Health And Beauty;53.19;7;18.6165;390.9465;2019-01-14;15;E-Wallet;372.33;18.6165;5.0;Naypyitaw_Normal_Male;5;372.33;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
866-70-2814;B;Mandalay;Normal;Female;Electronic Accessories;52.79;10;26.395;554.295;2019-02-25;11;E-Wallet;527.9;26.395;10.0;Mandalay_Normal_Female;9;527.9;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
160-22-2687;A;Yangon;Member;Female;Health And Beauty;95.95;5;23.9875;503.7375;2019-01-23;14;E-Wallet;479.75;23.9875;8.8;Yangon_Member_Female;1;479.75;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
895-03-6665;B;Mandalay;Normal;Female;Fashion Accessories;36.51;9;16.4295;345.0195;2019-02-16;10;Cash;328.59;16.4295;4.2;Mandalay_Normal_Female;9;328.59;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
770-42-8960;B;Mandalay;Normal;Male;Food And Beverages;21.12;8;8.448;177.408;2019-01-01;19;Cash;168.96;8.448;6.3;Mandalay_Normal_Male;11;168.96;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
748-45-2862;A;Yangon;Member;Female;Home And Lifestyle;28.31;4;5.662;118.902;2019-03-07;18;Cash;113.24;5.662;8.2;Yangon_Member_Female;1;113.24;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
234-36-2483;B;Mandalay;Normal;Male;Health And Beauty;57.59;6;17.277;362.817;2019-02-15;13;Cash;345.54;17.277;5.1;Mandalay_Normal_Male;11;345.54;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
316-66-3011;A;Yangon;Member;Female;Food And Beverages;47.63;9;21.4335;450.1035;2019-01-23;12;Cash;428.67;21.4335;5.0;Yangon_Member_Female;1;428.67;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
848-95-6252;C;Naypyitaw;Member;Female;Home And Lifestyle;86.27;1;4.3135;90.5835;2019-02-20;13;E-Wallet;86.27;4.3135;7.0;Naypyitaw_Member_Female;12;86.27;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
840-76-5966;A;Yangon;Member;Male;Sports And Travel;12.76;2;1.276;26.796;2019-01-08;18;E-Wallet;25.52;1.276;7.8;Yangon_Member_Male;4;25.52;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
152-03-4217;B;Mandalay;Normal;Female;Home And Lifestyle;11.28;9;5.076;106.596;2019-03-17;11;Credit Card;101.52;5.076;4.3;Mandalay_Normal_Female;9;101.52;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
533-66-5566;B;Mandalay;Normal;Female;Home And Lifestyle;51.07;7;17.8745;375.3645;2019-01-12;11;Cash;357.49;17.8745;7.0;Mandalay_Normal_Female;9;357.49;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
124-31-1458;A;Yangon;Member;Female;Electronic Accessories;79.59;3;11.9385;250.7085;2019-01-08;14;Cash;238.77;11.9385;6.6;Yangon_Member_Female;1;238.77;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
176-78-1170;C;Naypyitaw;Member;Male;Health And Beauty;33.81;3;5.0715;106.5015;2019-01-26;15;E-Wallet;101.43;5.0715;7.3;Naypyitaw_Member_Male;10;101.43;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
361-59-0574;B;Mandalay;Member;Male;Sports And Travel;90.53;8;36.212;760.452;2019-03-15;14;Credit Card;724.24;36.212;6.5;Mandalay_Member_Male;7;724.24;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
101-81-4070;C;Naypyitaw;Member;Female;Health And Beauty;62.82;2;6.282;131.922;2019-01-17;12;E-Wallet;125.64;6.282;4.9;Naypyitaw_Member_Female;12;125.64;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
631-34-1880;C;Naypyitaw;Member;Male;Food And Beverages;24.31;3;3.6465;76.5765;2019-01-08;19;Credit Card;72.93;3.6465;4.3;Naypyitaw_Member_Male;10;72.92999999999999;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
852-82-2749;A;Yangon;Normal;Male;Sports And Travel;64.59;4;12.918;271.278;2019-01-06;13;E-Wallet;258.36;12.918;9.3;Yangon_Normal_Male;3;258.36;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
873-14-6353;A;Yangon;Member;Male;Food And Beverages;24.82;7;8.687;182.427;2019-02-16;10;Credit Card;173.74;8.687;7.1;Yangon_Member_Male;4;173.74;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
584-66-4073;C;Naypyitaw;Normal;Male;Fashion Accessories;56.5;1;2.825;59.325;2019-03-13;15;E-Wallet;56.5;2.825;9.6;Naypyitaw_Normal_Male;5;56.5;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
544-55-9589;B;Mandalay;Member;Female;Electronic Accessories;21.43;10;10.715;225.015;2019-01-28;11;Cash;214.3;10.715;6.2;Mandalay_Member_Female;6;214.3;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
166-19-2553;A;Yangon;Member;Male;Sports And Travel;89.06;6;26.718;561.078;2019-01-18;17;Cash;534.36;26.718;9.9;Yangon_Member_Male;4;534.36;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
737-88-5876;A;Yangon;Member;Male;Home And Lifestyle;23.29;4;4.658;97.818;2019-03-19;11;Credit Card;93.16;4.658;5.9;Yangon_Member_Male;4;93.16;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
154-87-7367;C;Naypyitaw;Normal;Male;Home And Lifestyle;65.26;8;26.104;548.184;2019-03-15;14;E-Wallet;522.08;26.104;6.3;Naypyitaw_Normal_Male;5;522.08;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
885-56-0389;C;Naypyitaw;Member;Male;Fashion Accessories;52.35;1;2.6175;54.9675;2019-02-12;17;Cash;52.35;2.6175;4.0;Naypyitaw_Member_Male;10;52.35;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
608-05-3804;B;Mandalay;Member;Male;Electronic Accessories;39.75;1;1.9875;41.7375;2019-02-25;20;Cash;39.75;1.9875;6.1;Mandalay_Member_Male;7;39.75;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
448-61-3783;A;Yangon;Normal;Female;Electronic Accessories;90.02;8;36.008;756.168;2019-03-21;16;Credit Card;720.16;36.008;4.5;Yangon_Normal_Female;8;720.16;1;81;25358.19;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
761-49-0439;B;Mandalay;Member;Female;Electronic Accessories;12.1;8;4.84;101.64;2019-01-19;10;E-Wallet;96.8;4.84;8.6;Mandalay_Member_Female;6;96.8;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
490-95-0021;B;Mandalay;Member;Female;Food And Beverages;33.21;10;16.605;348.705;2019-01-08;14;E-Wallet;332.1;16.605;6.0;Mandalay_Member_Female;6;332.1;4;85;25571.84;3;4;3;10;Platinum;343;Very Long / Longest Time;High Repurchaser;High Spender;Very Long / Longest Time, High Repurchaser, High Spender
115-38-7388;C;Naypyitaw;Member;Female;Fashion Accessories;10.18;8;4.072;85.512;2019-03-30;12;Credit Card;81.44;4.072;9.5;Naypyitaw_Member_Female;12;81.44;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
311-13-6971;B;Mandalay;Member;Male;Sports And Travel;31.99;10;15.995;335.895;2019-02-20;15;Credit Card;319.9;15.995;9.9;Mandalay_Member_Male;7;319.9;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
291-55-6563;A;Yangon;Member;Female;Home And Lifestyle;34.42;6;10.326;216.846;2019-03-30;12;E-Wallet;206.52;10.326;7.5;Yangon_Member_Female;1;206.52;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
548-48-3156;A;Yangon;Member;Female;Food And Beverages;83.34;2;8.334;175.014;2019-03-19;13;Cash;166.68;8.334;7.6;Yangon_Member_Female;1;166.68;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
460-93-5834;A;Yangon;Normal;Male;Sports And Travel;45.58;7;15.953;335.013;2019-01-13;10;Cash;319.06;15.953;5.0;Yangon_Normal_Male;3;319.06;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
325-89-4209;A;Yangon;Member;Male;Food And Beverages;87.9;1;4.395;92.295;2019-02-05;19;E-Wallet;87.9;4.395;6.7;Yangon_Member_Male;4;87.9;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
884-80-6021;A;Yangon;Member;Female;Electronic Accessories;73.47;10;36.735;771.435;2019-03-23;13;E-Wallet;734.7;36.735;9.5;Yangon_Member_Female;1;734.7;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
137-74-8729;C;Naypyitaw;Normal;Female;Fashion Accessories;12.19;8;4.876;102.396;2019-03-13;12;E-Wallet;97.52;4.876;6.8;Naypyitaw_Normal_Female;2;97.52;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
880-46-5796;A;Yangon;Member;Male;Sports And Travel;76.92;10;38.46;807.66;2019-03-17;19;E-Wallet;769.2;38.46;5.6;Yangon_Member_Male;4;769.2;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
389-70-2397;C;Naypyitaw;Normal;Female;Health And Beauty;83.66;5;20.915;439.215;2019-02-21;10;Cash;418.3;20.915;7.2;Naypyitaw_Normal_Female;2;418.29999999999995;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
114-35-5271;B;Mandalay;Normal;Female;Electronic Accessories;57.91;8;23.164;486.444;2019-02-07;15;Cash;463.28;23.164;8.1;Mandalay_Normal_Female;9;463.28;3;77;24836.06;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
607-76-6216;C;Naypyitaw;Member;Female;Fashion Accessories;92.49;5;23.1225;485.5725;2019-03-02;16;Credit Card;462.45;23.1225;8.6;Naypyitaw_Member_Female;12;462.45;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
715-20-1673;B;Mandalay;Normal;Male;Electronic Accessories;28.38;5;7.095;148.995;2019-03-06;20;Cash;141.9;7.095;9.4;Mandalay_Normal_Male;11;141.9;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
811-35-1094;B;Mandalay;Member;Male;Electronic Accessories;50.45;6;15.135;317.835;2019-02-06;15;Credit Card;302.7;15.135;8.9;Mandalay_Member_Male;7;302.70000000000005;1;80;25575.48;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
699-88-1972;B;Mandalay;Normal;Male;Health And Beauty;99.16;8;39.664;832.944;2019-01-28;17;Credit Card;793.28;39.664;4.2;Mandalay_Normal_Male;11;793.28;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
781-84-8059;C;Naypyitaw;Normal;Male;Fashion Accessories;60.74;7;21.259;446.439;2019-01-18;16;E-Wallet;425.18;21.259;5.0;Naypyitaw_Normal_Male;5;425.18;1;77;25386.1;1;4;3;8;Gold;143;Most Recent;High Repurchaser;High Spender;Most Recent, High Repurchaser, High Spender
409-49-6995;C;Naypyitaw;Member;Female;Food And Beverages;47.27;6;14.181;297.801;2019-02-05;10;Cash;283.62;14.181;8.8;Naypyitaw_Member_Female;12;283.62;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
725-54-0677;C;Naypyitaw;Member;Male;Health And Beauty;85.6;7;29.96;629.16;2019-03-02;13;Cash;599.2;29.96;5.3;Naypyitaw_Member_Male;10;599.1999999999999;1;73;21169.37;1;4;1;6;Bronze;141;Most Recent;High Repurchaser;Low Spender;Most Recent, High Repurchaser, Low Spender
146-09-5432;A;Yangon;Member;Male;Food And Beverages;35.04;9;15.768;331.128;2019-02-09;19;E-Wallet;315.36;15.768;4.6;Yangon_Member_Male;4;315.36;3;87;25708.96;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
377-79-7592;C;Naypyitaw;Member;Female;Electronic Accessories;44.84;9;20.178;423.738;2019-01-14;14;Credit Card;403.56;20.178;7.5;Naypyitaw_Member_Female;12;403.56000000000006;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
509-10-0516;B;Mandalay;Normal;Male;Home And Lifestyle;45.97;4;9.194;193.074;2019-02-09;12;E-Wallet;183.88;9.194;5.1;Mandalay_Normal_Male;11;183.88;2;90;25157.26;2;4;2;8;Gold;242;Less Recent;High Repurchaser;Medium Spender;Less Recent, High Repurchaser, Medium Spender
595-94-9924;A;Yangon;Member;Female;Health And Beauty;27.73;5;6.9325;145.5825;2019-03-26;20;Credit Card;138.65;6.9325;4.2;Yangon_Member_Female;1;138.65;1;80;25374.35;1;4;2;7;Silver;142;Most Recent;High Repurchaser;Medium Spender;Most Recent, High Repurchaser, Medium Spender
865-41-9075;A;Yangon;Normal;Male;Food And Beverages;11.53;7;4.0355;84.7455;2019-01-28;17;Cash;80.71;4.0355;8.1;Yangon_Normal_Male;3;80.71;3;92;24701.71;2;4;1;7;Silver;241;Less Recent;High Repurchaser;Low Spender;Less Recent, High Repurchaser, Low Spender
545-07-8534;C;Naypyitaw;Normal;Female;Health And Beauty;58.32;2;5.832;122.472;2019-02-14;12;E-Wallet;116.64;5.832;6.0;Naypyitaw_Normal_Female;2;116.64;3;82;25744.78;2;4;4;10;Platinum;244;Less Recent;High Repurchaser;Top Spender;Less Recent, High Repurchaser, Top Spender
118-62-1812;C;Naypyitaw;Member;Female;Home And Lifestyle;78.38;4;15.676;329.196;2019-03-24;17;Cash;313.52;15.676;7.9;Naypyitaw_Member_Female;12;313.52;1;96;33003.28;1;4;4;9;Platinum;144;Most Recent;High Repurchaser;Top Spender;Most Recent, High Repurchaser, Top Spender
